9.170000000000000373e-01 7.069999999999999618e-01 8.549999999999999822e-01
2.310000000000000109e-01 8.329999999999999627e-01 8.770000000000000018e-01
8.110000000000000542e-01 4.010000000000000231e-01 5.440000000000000391e-01
9.829999999999999849e-01 6.899999999999999467e-01 8.419999999999999707e-01
