6.929999999999999494e-01 4.470000000000000084e-01 9.270000000000000462e-01
2.580000000000000071e-01 1.390000000000000124e-01 8.449999999999999734e-01
6.280000000000000027e-01 8.040000000000000480e-01 2.790000000000000258e-01
7.960000000000000409e-01 1.880000000000000004e-01 2.570000000000000062e-01
