8.369999999999999662e-01 2.439999999999999947e-01 2.819999999999999729e-01
2.119999999999999940e-01 5.779999999999999583e-01 1.799999999999999864e-02
7.119999999999999662e-01 9.110000000000000320e-01 4.179999999999999827e-01
4.620000000000000218e-01 1.950000000000000067e-01 8.820000000000000062e-01
9.619999999999999662e-01 5.280000000000000249e-01 6.179999999999999938e-01
5.600000000000000117e-02 8.609999999999999876e-01 2.179999999999999993e-01
