5.294117647058823595e-01
6.470588235294117974e-01
7.843137254901959565e-01
8.823529411764705621e-01
8.529411764705882026e-01
8.823529411764705621e-01
7.941176470588234837e-01
7.058823529411765163e-01
7.058823529411765163e-01
8.529411764705882026e-01
5.294117647058823595e-01
6.470588235294117974e-01
7.058823529411765163e-01
8.823529411764705621e-01
9.117647058823529216e-01
6.470588235294117974e-01
6.176470588235294379e-01
7.647058823529411242e-01
6.470588235294117974e-01
8.235294117647058432e-01
