5.882352941176470784e-01
5.294117647058823595e-01
6.176470588235294379e-01
4.117647058823529216e-01
3.235294117647058987e-01
5.490196078431371918e-01
5.588235294117647189e-01
5.294117647058823595e-01
6.470588235294117974e-01
5.882352941176470784e-01
5.294117647058823595e-01
5.882352941176470784e-01
3.529411764705882582e-01
6.470588235294117974e-01
2.352941176470588203e-01
5.294117647058823595e-01
2.843137254901960675e-01
2.352941176470588203e-01
5.294117647058823595e-01
5.294117647058823595e-01
