0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.333333333333333287e-02 9.833333333333332815e-01 5.166666666666667185e-01 6.833333333333333481e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.666666666666666741e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.666666666666666297e-01 8.333333333333333218e-03 9.499999999999999556e-01 9.499999999999999556e-01 9.666666666666666741e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.833333333333332815e-01 3.666666666666666408e-01 9.833333333333332815e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.666666666666666644e-02 6.999999999999999556e-01 8.833333333333333037e-01 9.833333333333332815e-01 5.166666666666667185e-01 9.833333333333332815e-01 9.833333333333332815e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.666666666666666644e-02 9.833333333333332815e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000444e-01 0.000000000000000000e+00 7.500000000000000000e-01 9.166666666666666297e-01 9.666666666666666741e-01 3.499999999999999778e-01 9.666666666666666741e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000278e-02 9.833333333333332815e-01 1.000000000000000000e+00 9.666666666666666741e-01 9.833333333333332815e-01 5.833333333333333703e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.833333333333332815e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.666666666666666630e-01 1.000000000000000000e+00 0.000000000000000000e+00 6.500000000000000222e-01 9.166666666666666297e-01 9.833333333333332815e-01 2.750000000000000222e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.333333333333332815e-01 0.000000000000000000e+00 9.666666666666666741e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.833333333333332815e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.833333333333332815e-01 5.666666666666666519e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.333333333333333287e-02 6.833333333333333481e-01 8.333333333333333703e-01 9.833333333333332815e-01 2.666666666666666630e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
