4.117647058823529216e-01
6.176470588235294379e-01
5.000000000000000000e-01
1.000000000000000000e+00
7.647058823529411242e-01
9.411764705882352811e-01
7.058823529411765163e-01
7.647058823529411242e-01
9.117647058823529216e-01
6.764705882352941568e-01
7.647058823529411242e-01
6.470588235294117974e-01
5.588235294117647189e-01
5.588235294117647189e-01
8.235294117647058432e-01
8.235294117647058432e-01
8.235294117647058432e-01
