6.405015724803007071e-01 5.827591462575284487e-01 3.202566107112390648e-01 3.842960894729234300e-01 5.000000000000000000e-01
5.000000000000000000e-01 5.398805384733540436e-01 5.000000000000000000e-01 4.382288125496335840e-01 1.987075292891127831e-01
6.016264116036035281e-01 6.348540486870697386e-01 3.584805232786376639e-01 3.261870975258558403e-01 1.987075292891127831e-01
5.518377614754326199e-01 5.937843992902456236e-01 4.097341835169266422e-01 3.728641376423481035e-01 5.000000000000000000e-01
5.408003487116418428e-01 5.485955369774323520e-01 4.335453489443041319e-01 4.291455477493123505e-01 5.000000000000000000e-01
